0	0	C0157	DV26038			2026-01-22			160000		AF25957_MSF	AIR FILTER  R567	4	4	0	308.1	2	0	123.24	369.72	34745	1	0	862.68	1035.22			0	862.68	1035.22
0	0	C0157	DV26038			2026-01-22			170000		AF26353_UFI	AIR FILTER  27.A23.00	4	4	0	573.52	2	0	169.22	688.22	34746	1	0	1605.85	1927.02			0	1605.85	1927.02
0	0	C0157	DV26038			2026-01-22			180000		FA_389/390_FRF	KIT AIR FILTER AF26389+AF26390	10	10	0	246.98	2	0	105	296.38	34747	1	0	1728.88	2074.66			0	1728.88	2074.66
0	0	C0157	DV26038			2026-01-22			190000		FA_801/802_FRF	KIT AIR FILTER AF26391+AF26392	10	10	0	225	2	0	100	270	34748	1	0	1575	1890			0	1575	1890
0	0	C0157	DV26038			2026-01-22			200000		AF26393_UFI	AIR FILTER  27.516.00	1	1	0	293.02	2	0	117.26	351.62	34749	1	0	205.11	246.13			0	205.11	246.13
0	0	C0157	DV26038			2026-01-22			230000		FA_641/642_UFI	KIT 27.558.00 + 27.559.00  AF26401+AF26402	1	1	0	1012.22	2	0	349.64	1214.66	34752	1	0	708.55	850.26			0	708.55	850.26
0	0	C0157	DV26038			2026-01-22			240000		FA_682/683_FRF	KIT FILTRE A AIR JCB AF26655+AF26656	2	2	0	325	2	0	150	390	34753	1	0	455	546			0	455	546
0	0	C0157	DV26038			2026-01-22			250000		AF27867_SOF	AIR FILTER  S7B27A   S1334T	1	1	0	347.83	2	0	91.78	417.4	34754	1	0	243.48	292.18			0	243.48	292.18
0	0	C0157	DV26038			2026-01-22			260000		AF27918_SOF	AIR FILTER    S7B53A	1	1	0	550.32	2	0	197.93	660.38	34799	1	0	385.23	462.27			0	385.23	462.27
0	0	C0157	DV26038			2026-01-22			270000		FA_4060/1843_SOF	KIT  S0450A + S1450A   AF4060	2	2	0	769.54	2	0	24.47	923.45	34800	1	0	1077.36	1292.83			0	1077.36	1292.83
0	0	C0157	DV26038			2026-01-22			280000		AF409K_SOF	FILTER AIR S8950A	2	2	0	246.45	2	0	66.05	295.74	34801	1	0	345.03	414.04			0	345.03	414.04
0	0	C0157	DV26038			2026-01-22			290000		AF4100_DVR	FILTRE A AIR  VOLVO PENTA	2	2	0	1050	2	0	625	1260	34802	1	0	1470	1764			0	1470	1764
0	0	C0157	DV26038			2026-01-22			300000		AF4103_MSF	AIR FILTER  R949	10	10	0	163.17	2	0	3	195.8	34803	1	0	1142.17	1370.6			0	1142.17	1370.6
0	0	C0157	DV26038			2026-01-22			310000		AF4150_MSF	AIR FILTER  R014	1	1	0	182.28	2	0	67.86	218.74	34804	1	0	127.6	153.12			0	127.6	153.12
0	0	C0157	DV26038			2026-01-22			320000		AF424_UFI	AIR FILTER  27.893.00	4	4	0	372.4	2	0	167.68	446.88	34805	1	0	1042.72	1251.26			0	1042.72	1251.26
0	0	C0157	DV26038			2026-01-22			330000		AF434KM_SOF	PRIMARY AIR FILTER  S2370A	5	5	0	392.55	2	0	128.49	471.06	34806	1	0	1373.93	1648.71			0	1373.93	1648.71
0	0	C0157	DV26038			2026-01-22			340000		AF437KM_MSF	AIR FILTER   R920	18	18	0	165.9	2	0	66.36	199.08	34807	1	0	2090.34	2508.41			0	2090.34	2508.41
0	0	C0157	DV26038			2026-01-22			350000		FA_4748K/4103_FRF	KIT AIR FILTER   AF4748K/AF4103	2	2	0	422.73	2	0	180	507.28	34808	1	0	591.83	710.19			0	591.83	710.19
0	0	C0157	DV26038			2026-01-22			360000		FF_1118_FRF	ELEMENT FILTER  FF5135	61	61	0	71.77	2	0	27.82	86.12	34809	1	0	3064.43	3677.32			0	3064.43	3677.32
0	0	C0157	DV26038			2026-01-22			370000		FF_5159_MSF	ELEMENT FILTER   M375	1	1	0	90	2	0	37.73	108	34810	1	0	63	75.6			0	63	75.6
0	0	C0157	DV26038			2026-01-22			380000		FF_5380_FRF	ELEMENT FILTER	2	2	0	177.33	2	0	12.52	212.8	34811	1	0	248.27	297.92			0	248.27	297.92
0	0	C0157	DV26038			2026-01-22			390000		FF_0421_FRF	ELEMENT FILTER  FF5421	20	20	0	149.35	2	0	45	179.22	34812	1	0	2090.9	2509.08			0	2090.9	2509.08
0	0	C0157	DV26038			2026-01-22			400000		FF_0421_FRF	ELEMENT FILTER  FF5485	20	20	0	149.35	2	0	45	179.22	34813	1	0	2090.9	2509.08			0	2090.9	2509.08
0	0	C0157	DV26038			2026-01-22			410000		FF_1102_FRF	ELEMENT FILTER   FF254-FF5507	1	1	0	165.05	2	0	50.26	198.06	34814	1	0	115.53	138.64			0	115.53	138.64
0	0	C0157	DV26038			2026-01-22			420000		FF_5584_FRF	ELEMENT FILTER FF5584	2	2	0	260.73	2	0	90.06	312.88	34815	1	0	365.03	438.03			0	365.03	438.03
0	0	C0157	DV26038			2026-01-22			430000		FS_1212_FRF	ELEMENT FILTER  FS1214	1	1	0	149.13	2	0	42.36	178.95	34816	1	0	104.39	125.27			0	104.39	125.27
0	0	C0157	DV26038			2026-01-22			440000		FS_1254_FRF	ELEMENT FILTER	4	4	0	133.12	2	0	46.45	159.74	34817	1	0	372.73	447.27			0	372.73	447.27
0	0	C0157	DV26038			2026-01-22			450000		FS_1280_FRF	ELEMENT FILTER	15	15	0	110.16	2	0	39.55	132.19	34818	1	0	1156.67	1388			0	1156.67	1388
0	0	C0157	DV26038			2026-01-22			460000		FS_3100_FRF	ELEMENT FILTER  138-3100  FS19516	11	11	0	164.63	2	0	40.24	197.56	34819	1	0	1267.68	1521.21			0	1267.68	1521.21
0	0	C0157	DV26038			2026-01-22			470000		FS_9975_FRF	ELEMENT FILTER  FS19532	10	10	0	183.3	2	0	45.19	219.96	34820	1	0	1283.1	1539.72			0	1283.1	1539.72
0	0	C0157	DV26038			2026-01-22			480000		FS_0086_FRF	ELEMENT FILTER FS19605	1	1	0	121.43	2	0	46.94	145.72	34821	1	0	85	102			0	85	102
0	0	C0157	DV26038			2026-01-22			490000		FS_9732_FRF	ELEMENT FILTER    FS19732	10	10	0	247.4	2	0	60.11	296.88	34822	1	0	1731.8	2078.16			0	1731.8	2078.16
0	0	C0157	DV26038			2026-01-22			500000		FS_4089_FRF	ELEMENT FILTER    117_4089  FS19839	30	30	0	127.23	2	0	54.71	152.68	34823	1	0	2671.9	3206.28			0	2671.9	3206.28
0	0	C0157	DV26038			2026-01-22			510000		FS_1302_FRF	ELEMENT FILTER FS19914	8	8	0	245.57	2	0	39.35	294.68	34824	1	0	1375.18	1650.21			0	1375.18	1650.21
0	0	C0157	DV26038			2026-01-22			520000		FS_2007_FRF	ELEMENT FILTER FS20007	2	2	0	419.26	2	0	79.38	503.11	34831	1	0	586.96	704.35			0	586.96	704.35
0	0	C0157	DV26038			2026-01-22			530000		HF6005_FRF	ELEMENT FILTER   HF28850	3	3	0	265.07	2	0	103.97	318.08	34832	1	0	556.64	667.97			0	556.64	667.97
0	0	C0157	DV26038			2026-01-22			540000		FH_3617_FRF	ELEMENT FILTER  HF35140	4	4	0	397.12	2	0	56.35	476.54	34833	1	0	1111.93	1334.31			0	1111.93	1334.31
0	0	C0157	DV26038			2026-01-22			550000		HF35150_FRF	ELEMENT SPIN ON -254686A2-	4	4	0	634.41	2	0	204.1	761.29	34834	1	0	1776.34	2131.61			0	1776.34	2131.61
0	0	C0157	DV26038			2026-01-22			560000		FH_6711_FRF	ELEMENT FILTER  HF35439	1	1	0	388.28	2	0	96.37	465.94	34835	1	0	271.8	326.16			0	271.8	326.16
0	0	C0157	DV26038			2026-01-22			570000		FH_6173_FRF	ELEMENT FILTER  HF6173	4	4	0	155.95	2	0	22.96	187.14	34836	1	0	436.66	523.99			0	436.66	523.99
0	0	C0157	DV26038			2026-01-22			580000		FH_0722_FRF	ELEMENT FILTRE   *METAL*  HF6202	1	1	0	230.77	2	0	83.53	276.92	34837	1	0	161.53	193.84			0	161.53	193.84
0	0	C0157	DV26038			2026-01-22			590000		FH_6105_FRF	ELEMENT FILTER  HF6205	8	8	0	172.12	2	0	50.98	206.54	34838	1	0	963.85	1156.62			0	963.85	1156.62
0	0	C0157	DV26038			2026-01-22			600000		FH_8878_FRF	ELEMENT FILTER   HF6553	1	1	0	398.62	2	0	191.25	478.34	34839	1	0	279.03	334.84			0	279.03	334.84
0	0	C0157	DV26038			2026-01-22			610000		FH_6163_FRF	ELEMENT FILTER  HF6710	1	1	0	327.22	2	0	137.88	392.66	34840	1	0	229.05	274.86			0	229.05	274.86
0	0	C0157	DV26038			2026-01-22			620000		FH_6711_FRF	ELEMENT FILTER HF6782	2	2	0	388.28	2	0	96.37	465.94	34841	1	0	543.6	652.32			0	543.6	652.32
0	0	C0157	DV26038			2026-01-22			630000		FL_4836_FRF	ELEMENT FILTER  LF16243	1	1	0	229.17	2	0	111.38	275	34852	1	0	160.42	192.5			0	160.42	192.5
0	0	C0157	DV26038			2026-01-22			640000		FL_8325_FRF	ELEMENT FILTER  LF17475	10	10	0	123.16	2	0	26.5	147.79	34854	1	0	862.11	1034.53			0	862.11	1034.53
0	0	C0157	DV26038			2026-01-22			650000		FL_4133_FRF	ELEMENT FILTER    320/04133	4	4	0	107.6	2	0	39.27	129.12	34855	1	0	301.28	361.54			0	301.28	361.54
0	0	C0157	DV26038			2026-01-22			660000		FL_3349_FRF	ELEMENT FILTER    LF_3349	14	14	0	109.22	2	0	28.89	131.06	34856	1	0	1070.33	1284.39			0	1070.33	1284.39
0	0	C0157	DV26038			2026-01-22			670000		FL_3624_MSF	ELEMENT FILTER      Z293	1	1	0	59.3	2	0	20.43	71.16	34857	1	0	41.51	49.81			0	41.51	49.81
0	0	C0157	DV26038			2026-01-22			680000		FL_0794_FRF	ELEMENT FILTER   LF3794	10	10	0	98.93	2	0	32.82	118.72	34858	1	0	692.53	831.04			0	692.53	831.04
0	0	C0012	DV26086			2026-02-11			10000		6I_6404_KSP	PORTE DENT  LAME 40 mm	5	5	0	625	7	0	304.74	750	37017	1	0	2031.25	2437.5			0	2031.25	2437.5
0	0	C0012	DV26086			2026-02-11			20000		7T_3402_RC_KSP	DENT DE GODET	5	5	0	433.33	7	0	163.64	520	37018	1	0	1408.33	1690			0	1408.33	1690
